标题链接,ID,名称,字段1,评分,点赞,投币,收藏,分享,播放/弹幕/追番
https://www.bilibili.com/bangumi/play/ss1886?from_spmid=666.14.0.0,BV1Zs411M7TU,砂和尚,"漫画改 / 搞笑,·,2004,·,已完结, 全24话,·",9.1分,4110,998,1212,776,122.4万播放  ·  8294弹幕  ·  5.1万追番
https://www.bilibili.com/bangumi/play/ss5791?from_spmid=666.14.0.0,BV1cs411h7D2,新撰组镇魂歌 二分之一,"搞笑 / 泡面 / 历史,·,2017,·,已完结, 全12话,·",9.1分,581,258,317,310,99.3万播放  ·  3442弹幕  ·  5.1万追番
https://www.bilibili.com/bangumi/play/ss1147?from_spmid=666.14.0.0,BV1Xx411c7vj,NEEDLESS,"科幻 / 热血 / 冒险 / 奇幻,·,2009,·,已完结, 全24话,·",9.5分,298,427,745,1020,46.3万播放  ·  1.1万弹幕  ·  5万追番
https://www.bilibili.com/bangumi/play/ss33061?from_spmid=666.14.0.0,BV1Hz411B7MA,欢迎来到加帕里公园 第三季,"泡面 / 架空 / 日常 / 萌系,·,2020,·,已完结, 全12话,·",4.0分,1070,372,134,189,69.7万播放  ·  648弹幕  ·  9.7万系列追番
https://www.bilibili.com/bangumi/play/ss1461?from_spmid=666.14.0.0,BV1ix411c7xn,西蒙 SIMOUN,"科幻 / 机战 / 架空 / 冒险,·,2006,·,已完结, 全26话,·",9.7分,1617,1337,620,805,58.7万播放  ·  1.6万弹幕  ·  5万追番
https://www.bilibili.com/bangumi/play/ss2258?from_spmid=666.14.0.0,BV1is411f7H4,婆娑罗,"奇幻 / 热血 / 冒险,·,1998,·,已完结, 全13话,·",9.2分,2385,675,2361,536,62.1万播放  ·  6981弹幕  ·  5万追番
https://www.bilibili.com/bangumi/play/ss6531?from_spmid=666.14.0.0,BV1wx411c7gd,D·N·A² ~他到底失去了什么？~,"恋爱 / 科幻 / 漫画改,·,1994,·,已完结, 全12话,·",9.2分,4586,2012,3144,356,120.8万播放  ·  1.3万弹幕  ·  5.3万系列追番
https://www.bilibili.com/bangumi/play/ss38366?from_spmid=666.14.0.0,BV1RT4y1d7m8,妖怪手表,"游戏改 / 校园 / 奇幻 / 搞笑,·,2021,·,已完结, 全97话,·",9.1分,6284,1442,1258,511,321万播放  ·  3506弹幕  ·  4.9万追番
https://www.bilibili.com/bangumi/play/ss46693?from_spmid=666.14.0.0,BV12C4y1y74B,奥特怪兽拟人化计划 怪兽娘,"热血 / 战斗 / 少儿,·,2016,·,已完结, 全12话,·",9.5分,9787,880,3339,1100,167.8万播放  ·  2906弹幕  ·  6.1万系列追番
https://www.bilibili.com/bangumi/play/ss1782?from_spmid=666.14.0.0,BV1nx411w7RE,到另一个你的身边去,"奇幻 / 科幻 / 少女,·,2005,·,已完结, 全24话,·",9.3分,730,792,368,591,43万播放  ·  8070弹幕  ·  4.9万追番
https://www.bilibili.com/bangumi/play/ss795?from_spmid=666.14.0.0,BV16x411w7pQ,战国Collection,"奇幻 / 热血 / 游戏改,·,2012,·,已完结, 全26话,·",9.4分,829,339,284,156,90.7万播放  ·  2.7万弹幕  ·  4.9万追番
https://www.bilibili.com/bangumi/play/ss2577?from_spmid=666.14.0.0,BV1Gs411S7Xg,百万偶像,"日常 / 偶像 / 泡面,·,2015,·,已完结, 全11话,·",暂无评分,1216,231,945,210,138.2万播放  ·  2万弹幕  ·  4.9万追番
https://www.bilibili.com/bangumi/play/ss28021?from_spmid=666.14.0.0,BV1t5411A7mk,蝴蝶绮 ～年轻的信长～,"原创 / 战斗 / 历史,·,2019,·,已完结, 全12话,·",8.9分,5174,348,1557,59,63.2万播放  ·  2400弹幕  ·  4.9万追番
https://www.bilibili.com/bangumi/play/ss1674?from_spmid=666.14.0.0,BV16x411w7BS,竖笛与双肩书包 2♪,"萌系 / 日常 / 治愈,·,2012,·,已完结, 全13话,·",9.6分,2163,737,205,119,310.2万播放  ·  9198弹幕  ·  15.6万系列追番
https://www.bilibili.com/bangumi/play/ss44911?from_spmid=666.14.0.0,BV1NP411U7Ct,四月是你的谎言 粤配版,"漫画改 / 少女 / 恋爱 / 催泪,·,2014,·,已完结, 全22话,·",9.5分,2288,137,30,23,329万播放  ·  5751弹幕  ·  715.9万系列追番
https://www.bilibili.com/bangumi/play/ss1321?from_spmid=666.14.0.0,BV1ix411F7nR,神圣十月,"奇幻 / 热血,·,2007,·,已完结, 全26话,·",8.6分,960,337,411,137,50.3万播放  ·  2621弹幕  ·  4.8万追番
https://www.bilibili.com/bangumi/play/ss5808?from_spmid=666.14.0.0,BV1ts411h78J,战国鸟兽戏画～乙～,"泡面 / 搞笑 / 日常 / 历史,·,2017,·,已完结, 全13话,·",9.2分,400,333,222,344,102.1万播放  ·  3359弹幕  ·  10.6万系列追番
https://www.bilibili.com/bangumi/play/ss1864?from_spmid=666.14.0.0,BV1JW41197Qb,心动的日子,"日常 / 治愈,·,2005,·,已完结, 全26话,·",9.4分,1607,686,318,150,32.4万播放  ·  5488弹幕  ·  4.8万追番
https://www.bilibili.com/bangumi/play/ss515?from_spmid=666.14.0.0,BV17s411f7qf,玉响～more aggressive～,"日常 / 治愈 / 社团,·,2013,·,已完结, 全12话,·",9.6分,766,791,204,68,76.5万播放  ·  2.4万弹幕  ·  18.5万系列追番
https://www.bilibili.com/bangumi/play/ss6476?from_spmid=666.14.0.0,BV1jx41137xh,雨色Convention,"日常 / 漫画改,·,2017,·,已完结, 全12话,·",暂无评分,1002,299,256,208,62.7万播放  ·  1174弹幕  ·  20.8万系列追番
https://www.bilibili.com/bangumi/play/ss1854?from_spmid=666.14.0.0,BV1yx411c7CT,异度传说,"科幻 / 冒险,·,2005,·,已完结, 全12话,·",9.1分,2018,910,1032,662,63.4万播放  ·  3148弹幕  ·  4.7万追番
https://www.bilibili.com/bangumi/play/ss28777?from_spmid=666.14.0.0,BV1pE411d7pM,超级小白（中配）,"漫画改 / 搞笑,·,2019,·,已完结, 全48话,·",9.2分,6595,2058,2287,985,400.4万播放  ·  7980弹幕  ·  32万系列追番
https://www.bilibili.com/bangumi/play/ss1739?from_spmid=666.14.0.0,BV1Ss411o7Vx,昭和物语,"历史 / 日常 / 治愈,·,2011,·,已完结, 全13话,·",9.2分,2188,911,2121,856,53.6万播放  ·  5604弹幕  ·  4.7万追番
https://www.bilibili.com/bangumi/play/ss1124?from_spmid=666.14.0.0,BV11V411y7bH,飞篮扣杀,"科幻 / 架空 / 原创 / 运动,·,2009,·,已完结, 全26话,·",9.2分,5130,484,1447,61,69.6万播放  ·  1660弹幕  ·  4.7万追番
https://www.bilibili.com/bangumi/play/ss5564?from_spmid=666.14.0.0,BV1Ls411b7YX,雨色可可 in Hawaii,"日常 / 泡面,·,2016,·,已完结, 全12话,·",暂无评分,294,102,170,100,61.5万播放  ·  2175弹幕  ·  20.8万系列追番
https://www.bilibili.com/bangumi/play/ss24626?from_spmid=666.14.0.0,BV1Us411n76x,深夜！天才傻鹏,"2018,·,已完结, 全12话,·",9.1分,2505,916,681,710,60.9万播放  ·  7851弹幕  ·  4.6万追番
https://www.bilibili.com/bangumi/play/ss1126?from_spmid=666.14.0.0,BV1hb411j7EB,魔神Z 真魔神 冲击！Z篇,"科幻 / 热血,·,2009,·,已完结, 全26话,·",9.7分,5302,1562,1949,334,154.3万播放  ·  2万弹幕  ·  4.6万追番
https://www.bilibili.com/bangumi/play/ss26478?from_spmid=666.14.0.0,BV1Vt411b7DZ,艾莉森与莉莉娅,"架空,·,2008,·,已完结, 全26话,·",9.2分,2389,609,1276,158,47万播放  ·  5864弹幕  ·  4.6万追番
https://www.bilibili.com/bangumi/play/ss734?from_spmid=666.14.0.0,BV1yb411u7j7,向阳素描×蜂窝,"萌系 / 日常 / 治愈,·,2012,·,已完结, 全12话,·",9.8分,3745,1463,1328,116,50.1万播放  ·  1.3万弹幕  ·  17.6万系列追番
https://www.bilibili.com/bangumi/play/ss1977?from_spmid=666.14.0.0,BV1Ea4y1e7XA,四圣兽 光阴叙事诗天使谭,"奇幻,·,2007,·,已完结, 全13话,·",暂无评分,4124,214,2063,115,54.9万播放  ·  1380弹幕  ·  5.7万系列追番
https://www.bilibili.com/bangumi/play/ss1879?from_spmid=666.14.0.0,BV1db411T7PC,吟游默示录 wieder,"奇幻 / 历史,·,2006,·,已完结, 全13话,·",暂无评分,2798,284,2043,105,46.6万播放  ·  1652弹幕  ·  10.7万系列追番
https://www.bilibili.com/bangumi/play/ss41891?from_spmid=666.14.0.0,BV1jt4y1b7Nj,团团奇米莫,"原创 / 搞笑 / 日常 / 萌系,·,2022,·,已完结, 全24话,·",9.7分,4439,488,423,174,99.7万播放  ·  2923弹幕  ·  4.9万系列追番
https://www.bilibili.com/bangumi/play/ss1427?from_spmid=666.14.0.0,BV1Nx411c7Rp,月桂树的王子们,"乙女,·,2006,·,已完结, 全13话,·",暂无评分,565,187,417,144,57.2万播放  ·  5514弹幕  ·  4.5万追番
https://www.bilibili.com/bangumi/play/ss1848?from_spmid=666.14.0.0,BV1ws411c7hZ,曙光少女,"科幻,·,2005,·,已完结, 全25话,·",8.8分,2988,590,1739,145,58.5万播放  ·  3510弹幕  ·  4.5万追番
https://www.bilibili.com/bangumi/play/ss1401?from_spmid=666.14.0.0,BV1zx411c7o3,键姬物语 永久爱丽丝轮舞曲,"萌系 / 奇幻 / 热血 / 战斗,·,2006,·,已完结, 全13话,·",暂无评分,509,292,248,151,36.5万播放  ·  3093弹幕  ·  4.4万追番
https://www.bilibili.com/bangumi/play/ss2104?from_spmid=666.14.0.0,BV1cx411c7WT,青春草莓蛋,"日常,·,2001,·,已完结, 全13话,·",9.7分,3159,3464,1076,631,77.3万播放  ·  1.8万弹幕  ·  4.4万追番
https://www.bilibili.com/bangumi/play/ss1995?from_spmid=666.14.0.0,BV1Ns411U71G,百变之星,"热血,·,2003,·,已完结, 全52话,·",9.6分,2274,1660,1237,804,128.2万播放  ·  1.6万弹幕  ·  5.7万系列追番
https://www.bilibili.com/bangumi/play/ss26929?from_spmid=666.14.0.0,BV1gb411x7YV,Hello Kitty 苹果森林 第三季,"萌系,·,2007,·,已完结, 全27话,·",暂无评分,5222,519,3881,128,120.6万播放  ·  844弹幕  ·  14.3万系列追番
https://www.bilibili.com/bangumi/play/ss1113?from_spmid=666.14.0.0,BV13x41157qe,秀逗魔导士 第二季,"时泪 / 奇幻 / 热血 / 魔法,·,1996,·,已完结, 全26话,·",9.7分,3531,1901,1142,144,177.3万播放  ·  1.7万弹幕  ·  19.2万系列追番
https://www.bilibili.com/bangumi/play/ss1226?from_spmid=666.14.0.0,BV1zx411c7RC,北斗神拳拉欧外传-天之霸王,"热血,·,2008,·,已完结, 全13话,·",9.4分,4087,1425,1189,373,140.2万播放  ·  1.3万弹幕  ·  4.4万追番
https://www.bilibili.com/bangumi/play/ss2060?from_spmid=666.14.0.0,BV1j441187Mw,天使特警2,"热血,·,2009,·,已完结, 全24话,·",8.0分,1818,253,958,58,65.1万播放  ·  1903弹幕  ·  8.6万系列追番
https://www.bilibili.com/bangumi/play/ss40753?from_spmid=666.14.0.0,BV1m34y1B7GF,干物妹！小埋 粤配版,"漫画改 / 日常 / 搞笑 / 萌系,·,2022,·,已完结, 全12话,·",9.5分,2万,2843,2130,2923,384.4万播放  ·  7046弹幕  ·  827.5万系列追番
https://www.bilibili.com/bangumi/play/ss5956?from_spmid=666.14.0.0,BV1qx411Q7th,不要输！！恶之军团！,"搞笑 / 泡面,·,2017,·,已完结, 全12话,·",9.4分,1954,876,315,669,91.2万播放  ·  7109弹幕  ·  4.3万追番
https://www.bilibili.com/bangumi/play/ss25235?from_spmid=666.14.0.0,BV1Ks411u76U,欢迎来到加帕里公园,"萌系 / 日常 / 泡面 / 架空,·,2018,·,已完结, 全12话,·",2.6分,1738,1157,303,626,117.8万播放  ·  2451弹幕  ·  9.7万系列追番
https://www.bilibili.com/bangumi/play/ss2206?from_spmid=666.14.0.0,BV1Es411o7p8,此时此刻的我,"奇幻 / 科幻,·,1999,·,已完结, 全13话,·",9.1分,1717,1341,730,495,44.6万播放  ·  1.2万弹幕  ·  4.3万追番
https://www.bilibili.com/bangumi/play/ss1329?from_spmid=666.14.0.0,BV1cs411c7wi,神灵狩,"奇幻 / 热血,·,2007,·,已完结, 全22话,·",8.9分,1422,422,406,95,23.9万播放  ·  5521弹幕  ·  4.3万追番
https://www.bilibili.com/bangumi/play/ss2872?from_spmid=666.14.0.0,BV1As411d7eP,Peeping Life,"搞笑 / 日常,·,2015,·,已完结, 全12话,·",5.6分,1504,160,661,517,260.3万播放  ·  3634弹幕  ·  5.2万系列追番
https://www.bilibili.com/bangumi/play/ss1873?from_spmid=666.14.0.0,BV1Vx411K7Nd,库拉乌幻之记忆,"科幻 / 治愈,·,2004,·,已完结, 全24话,·",9.3分,1109,1076,487,733,38.4万播放  ·  8579弹幕  ·  4.3万追番
https://www.bilibili.com/bangumi/play/ss1905?from_spmid=666.14.0.0,BV1rs41117pm,爱你宝贝,"日常 / 治愈,·,2004,·,已完结, 全26话,·",9.7分,2465,1804,1466,409,108.5万播放  ·  1.7万弹幕  ·  4.3万追番
https://www.bilibili.com/bangumi/play/ss5397?from_spmid=666.14.0.0,BV1cs41127RP,我的长腿叔叔,"奇幻,·,1990,·,已完结, 全40话,·",9.4分,2694,1331,1790,1346,89.2万播放  ·  1.8万弹幕  ·  4.3万追番
https://www.bilibili.com/bangumi/play/ss1592?from_spmid=666.14.0.0,BV1Xx411T7Ve,战国BASARA Judge End,"历史 / 热血 / 游戏改 / 冒险,·,2014,·,已完结, 全12话,·",8.4分,949,320,599,208,145.5万播放  ·  11.6万弹幕  ·  14.2万系列追番
https://www.bilibili.com/bangumi/play/ss1004?from_spmid=666.14.0.0,BV1yx411c7oL,钢铁侠,"科幻 / 热血,·,2010,·,已完结, 全12话,·",3.3分,4401,1186,826,871,392.9万播放  ·  9947弹幕  ·  4.2万追番
https://www.bilibili.com/bangumi/play/ss2311?from_spmid=666.14.0.0,BV1Wx411w7jN,十二生肖守护神,"奇幻 / 热血,·,1995,·,已完结, 全39话,·",9.6分,3901,1879,2059,850,175.1万播放  ·  2.9万弹幕  ·  4.2万追番
https://www.bilibili.com/bangumi/play/ss2157?from_spmid=666.14.0.0,BV1vh411S7L6,真女神转生 恶魔之子,"游戏改 / 奇幻 / 冒险,·,2000,·,已完结, 全50话,·",9.7分,6661,811,1935,826,109.7万播放  ·  1766弹幕  ·  4.2万追番
https://www.bilibili.com/bangumi/play/ss24961?from_spmid=666.14.0.0,BV1Ps411V7C7,偶像大师灰姑娘剧场 第三季（WEB版）,"萌系 / 偶像 / 原创,·,2018,·,已完结, 全7话,·",9.3分,1020,484,204,134,71.1万播放  ·  610弹幕  ·  69.9万系列追番
https://www.bilibili.com/bangumi/play/ss1460?from_spmid=666.14.0.0,BV1zx411c7d7,兽王星,"热血,·,2006,·,已完结, 全11话,·",7.9分,415,507,269,610,48.8万播放  ·  1.8万弹幕  ·  4.2万追番
https://www.bilibili.com/bangumi/play/ss46148?from_spmid=666.14.0.0,BV1qu4y1675U,奥特怪兽拟人化计划 怪兽娘 第二季,"原创 / 战斗 / 热血 / 少儿,·,2018,·,已完结, 全12话,·",9.0分,9017,901,2853,688,209.7万播放  ·  2253弹幕  ·  6.1万系列追番
https://www.bilibili.com/bangumi/play/ss1669?from_spmid=666.14.0.0,BV16x411w71q,黑魔女学园,"奇幻 / 日常 / 魔法,·,2012,·,已完结, 全60话,·",9.4分,789,239,370,145,137.9万播放  ·  1.7万弹幕  ·  4.2万追番
https://www.bilibili.com/bangumi/play/ss2024?from_spmid=666.14.0.0,BV1mt411r7cG,正义小天使真绪,"萌系 / 搞笑,·,2002,·,已完结, 全26话,·",9.1分,4209,463,2057,133,49.5万播放  ·  2897弹幕  ·  4.1万追番
https://www.bilibili.com/bangumi/play/ss2150?from_spmid=666.14.0.0,BV19x411c7FA,幻影死神,"奇幻 / 热血,·,2000,·,已完结, 全12话,·",9.5分,2005,1053,782,851,74.3万播放  ·  4695弹幕  ·  4.1万追番
https://www.bilibili.com/bangumi/play/ss5909?from_spmid=666.14.0.0,BV1xs411h7gY,神明之记,"泡面,·,2016,·,已完结, 全16话,·",9.6分,1384,546,227,617,134.5万播放  ·  2833弹幕  ·  4.1万追番
https://www.bilibili.com/bangumi/play/ss25940?from_spmid=666.14.0.0,BV1Lx411C7zR,Hello Kitty 苹果森林 第一季,"萌系 / 少女 / 少儿,·,2006,·,已完结, 全13话,·",暂无评分,5553,876,6138,1422,90.2万播放  ·  1469弹幕  ·  14.3万系列追番
https://www.bilibili.com/bangumi/play/ss4083?from_spmid=666.14.0.0,BV1Vs411X7no,笨蛋男友,"日常,·,2015,·,已完结, 全8话,·",8.2分,515,424,89,1793,53万播放  ·  6464弹幕  ·  4.1万追番
https://www.bilibili.com/bangumi/play/ss5206?from_spmid=666.14.0.0,BV1es411d7kQ,弱酸性百万亚瑟王,"搞笑 / 漫画改 / 架空,·,2015,·,已完结, 全48话,·",9.4分,554,279,73,575,419.9万播放  ·  9201弹幕  ·  4.1万追番
https://www.bilibili.com/bangumi/play/ss4984?from_spmid=666.14.0.0,BV1Ys411R7Bz,拳皇的另一天,"战斗,·,2005,·,已完结, 全4话,·",9.7分,4755,2209,924,2345,188.8万播放  ·  1.1万弹幕  ·  4.1万追番
https://www.bilibili.com/bangumi/play/ss38204?from_spmid=666.14.0.0,BV1ii4y1N7Z9,猫猫日本史,"漫画改 / 泡面 / 搞笑 / 萌系,·,2016,·,已完结, 全32话,·",9.2分,6807,716,2661,272,97.5万播放  ·  1685弹幕  ·  4.1万追番
https://www.bilibili.com/bangumi/play/ss5054?from_spmid=666.14.0.0,BV15W411m7HZ,Active Raid -机动强袭室第八课-,"原创 / 科幻 / 机战 / 职场,·,2016,·,已完结, 全12话,·",8.8分,2575,876,1366,320,66.5万播放  ·  8220弹幕  ·  6.1万系列追番
https://www.bilibili.com/bangumi/play/ss40798?from_spmid=666.14.0.0,BV1yb4y1H7Lb,Ｄｒ．ＳＴＯＮＥ 石纪元 粤配版,"漫画改 / 科幻 / 励志 / 冒险,·,2022,·,已完结, 全24话,·",9.4分,1.2万,2250,1647,1658,445.6万播放  ·  1.2万弹幕  ·  503.1万系列追番
https://www.bilibili.com/bangumi/play/ss2249?from_spmid=666.14.0.0,BV1UW411k77Z,危险调查员,"热血 / 冒险,·,1998,·,已完结, 全39话,·",9.7分,4473,1882,1804,1272,47.1万播放  ·  3991弹幕  ·  4.5万系列追番
https://www.bilibili.com/bangumi/play/ss906?from_spmid=666.14.0.0,BV1Fx411w78b,快盗天使TWIN ANGEL,"热血,·,2011,·,已完结, 全12话,·",8.6分,1022,232,679,107,67.5万播放  ·  2.3万弹幕  ·  10.5万系列追番
https://www.bilibili.com/bangumi/play/ss1675?from_spmid=666.14.0.0,BV1gs411f7tb,竖笛与双肩书包 3☆,"萌系 / 日常 / 治愈,·,2013,·,已完结, 全12话,·",9.1分,1881,612,174,76,254.1万播放  ·  8584弹幕  ·  15.6万系列追番
https://www.bilibili.com/bangumi/play/ss2224?from_spmid=666.14.0.0,BV1bx411T7tP,THE BIG O,"科幻 / 热血 / 冒险,·,1999,·,已完结, 全26话,·",9.7分,4504,2795,2094,1333,101.5万播放  ·  1.7万弹幕  ·  4万追番
https://www.bilibili.com/bangumi/play/ss45989?from_spmid=666.14.0.0,BV11V411c7pj,美味派对 光之美少女,"原创 / 战斗,·,2022,·,已完结, 全45话,·",8.0分,6468,936,1718,750,288.8万播放  ·  7659弹幕  ·  10.6万系列追番
https://www.bilibili.com/bangumi/play/ss1349?from_spmid=666.14.0.0,BV15x411w7A5,物怪,"奇幻 / 日常 / 治愈,·,2007,·,已完结, 全26话,·",9.5分,1231,836,538,479,38.7万播放  ·  6691弹幕  ·  4万追番
https://www.bilibili.com/bangumi/play/ss5868?from_spmid=666.14.0.0,BV1Xs41187f9,漫研部～Surgical Friends～,"搞笑 / 校园 / 日常 / 泡面,·,2017,·,已完结, 全12话,·",8.8分,628,260,154,206,78.5万播放  ·  1737弹幕  ·  10万系列追番
https://www.bilibili.com/bangumi/play/ss18?from_spmid=666.14.0.0,BV17s411f7fw,网球并不可笑嘛 第二季,"萌系 / 日常 / 运动 / 社团,·,2013,·,已完结, 全12话,·",9.2分,1092,332,393,67,191.6万播放  ·  5864弹幕  ·  22.6万系列追番
https://www.bilibili.com/bangumi/play/ss2210?from_spmid=666.14.0.0,BV1JW411q7Ss,仙界传 封神演义,"奇幻 / 热血 / 冒险,·,1999,·,已完结, 全26话,·",9.1分,2659,1168,1781,778,100.3万播放  ·  6982弹幕  ·  3.9万追番
https://www.bilibili.com/bangumi/play/ss2146?from_spmid=666.14.0.0,BV1zx411c7of,最游记 RELOAD GUNLOCK,"奇幻 / 热血 / 架空 / 冒险,·,2004,·,已完结, 全26话,·",9.2分,1082,777,388,281,96万播放  ·  3.1万弹幕  ·  28.2万系列追番
https://www.bilibili.com/bangumi/play/ss1322?from_spmid=666.14.0.0,BV1ws411c745,月面兔兵器米娜,"萌系 / 奇幻 / 科幻 / 热血,·,2007,·,已完结, 全13话,·",9.0分,4633,357,1281,46,55万播放  ·  3433弹幕  ·  3.9万追番
https://www.bilibili.com/bangumi/play/ss743?from_spmid=666.14.0.0,BV1qx411F7wz,绯色的欠片 第二季,"奇幻 / 乙女,·,2012,·,已完结, 全13话,·",8.3分,438,134,371,92,104.3万播放  ·  1.3万弹幕  ·  10.2万系列追番
